"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000002771",14.2666501957756,0.894520589188467,0.508481277002139,1.7592006424746,0.0785434351887944,0.209978836848656
"ENSMUSG00000002778",786.667982401755,-0.0571041935524083,0.179857716678889,-0.317496488929413,0.750866903201227,0.894402973870724
"ENSMUSG00000002781",75.8686160784293,0.112149537257615,0.256406993693503,0.437388760899685,0.661829433581825,0.842080090870961
"ENSMUSG00000002791",0.434017560781469,2.42376729510205,3.04585277518679,0.7957598327954,0.426171642440568,NA
"ENSMUSG00000002797",61.2944976716445,-1.85879966310322,0.307124258749216,-6.05227236257175,1.42816733620409e-09,3.47645996312837e-08
"ENSMUSG00000002799",16.3795106281941,0.841722364557453,0.586566880616425,1.43499810912079,0.151287636424834,0.325444334169701
"ENSMUSG00000002803",244.209369507846,0.16417855459427,0.165375477914533,0.992762389349639,0.320825762692185,0.534590265472713
"ENSMUSG00000002804",367.339868946346,0.184952779928173,0.126257695562111,1.46488322240277,0.142952780992483,0.312603599097037
"ENSMUSG00000002808",7.16535130595814,2.45418045795132,1.0905880835002,2.2503275939663,0.0244281575357278,0.090384182882193
"ENSMUSG00000002812",3862.10974080188,-0.410559778519631,0.0877792840762952,-4.67718303743266,2.90842634097934e-06,3.95631524324396e-05
"ENSMUSG00000002814",460.5601211413,-0.48326182255352,0.133994465184674,-3.60658047992861,0.000310258661121521,0.00251744966260883
"ENSMUSG00000002820",391.306589475198,-0.109720040408913,0.126257122009132,-0.869020603851379,0.384835861300575,0.596269969351812
"ENSMUSG00000002825",158.840722229002,0.328017462306183,0.207714343521921,1.57917578894385,0.114295741653829,0.266507611039826
"ENSMUSG00000002831",2.45105918168216,0.945060074879485,1.30404326324254,0.724715277106348,0.468626720910583,0.677312057566077
"ENSMUSG00000002833",434.933912007389,0.193236330457116,0.119116465480475,1.62224701411065,0.10475046884356,0.255657476729006
"ENSMUSG00000002835",137.054119910529,0.423758871985726,0.184734646509531,2.29387870652548,0.0217974668421303,0.0829738964155165
"ENSMUSG00000002844",1507.80235226457,-0.269950998197557,0.0883234112285625,-3.05639234765266,0.0022401790790662,0.0139071520009143
"ENSMUSG00000002845",276.0807550362,-0.131090267407705,0.142379424951457,-0.920710751939046,0.357201461177094,0.569674744118641
"ENSMUSG00000002846",42.8550987157838,-0.204255772688506,0.299037808593783,-0.683043303617735,0.494579479707099,0.696325751490208
"ENSMUSG00000002847",0.639597506073571,0.287437793574067,3.14958603343397,0.0912620866751417,0.927284342681859,NA
"ENSMUSG00000002870",242.947370772284,0.217940152041994,0.189036410979203,1.15290039052832,0.248951271774437,0.469001886744103
"ENSMUSG00000002871",2538.36980161091,0.380116002802037,0.0877922880319672,4.32971974330625,1.4929922552529e-05,0.000177053568731915
"ENSMUSG00000002881",3608.19694595738,-0.409891414204264,0.172445363743929,-2.37693496250168,0.0174571658361023,0.0711360281867603
"ENSMUSG00000002885",1735.13744417897,-0.153109487794301,0.120956317640384,-1.26582464464164,0.2055758697649,0.409822585199423
"ENSMUSG00000002897",3719.80208875448,0.114544459319701,0.104355164962214,1.09764053711358,0.272361484421812,0.495933805295621
"ENSMUSG00000002900",1.47479436261142,-0.177166863362839,1.86580755346522,-0.0949545214530834,0.924350950255593,0.96140987166913
"ENSMUSG00000002908",14.6757582555516,-0.281380280987143,0.55112980211682,-0.510551742813394,0.609664974140651,0.793842406182239
"ENSMUSG00000002910",577.025346790928,0.142511874061564,0.104471645566668,1.36412012358531,0.172529762240608,0.361063416453761
"ENSMUSG00000002944",24284.4196653525,-0.509326744959035,0.135030363073696,-3.77194234959628,0.000161981686338005,0.00151346525113792
"ENSMUSG00000002948",635.103700029421,-0.11657697647063,0.10577744979171,-1.10209668223413,0.270419641637309,0.493706984482337
"ENSMUSG00000002949",723.627347000071,0.0184304059697646,0.120375380722097,0.153107768874382,0.878313289439468,0.94719960084539
"ENSMUSG00000002957",2459.90811923639,0.421446873956783,0.107314747608503,3.92720370078371,8.59391931249826e-05,0.000828059933756342
"ENSMUSG00000002963",611.034706433823,0.238604003287207,0.114995272757317,2.07490271179018,0.0379955523414404,0.123644858273251
"ENSMUSG00000002968",802.305971044987,-0.0347840573381284,0.0884843341904185,-0.393109782159551,0.694238399417042,0.865458921106151
"ENSMUSG00000002980",3.94760997856107,-0.432756619038874,1.07520745082074,-0.402486625914409,0.687325929065864,0.86306799509307
"ENSMUSG00000002981",4745.38016629712,-0.0450546203012208,0.0862939897473349,-0.522106121563493,0.601596444522221,0.785984055343297
"ENSMUSG00000002983",3611.56599840995,-1.14347430214599,0.0876813671806351,-13.0412462637619,7.12822550893587e-39,1.31872171915314e-36
"ENSMUSG00000002984",1062.97233495353,-0.12514150092752,0.124876572046063,-1.00212152589646,0.316284902624882,0.532992471235321
"ENSMUSG00000002985",459503.120758963,0.0986347026247937,0.0952834328199246,1.03517158970545,0.30058878414397,0.518739972636515
"ENSMUSG00000002992",0,NA,NA,NA,NA,NA
"ENSMUSG00000002996",7852.76258949279,-0.16711334378539,0.138476356976104,-1.20680055017788,0.227508964139353,0.441186146391828
"ENSMUSG00000002997",893.36096815137,-0.667819699935233,0.132145686195033,-5.05366250813215,4.33417202432635e-07,8.18185535204465e-06
"ENSMUSG00000003031",99.2242683620487,0.824418626616751,0.246002146334651,3.35126599056273,0.000804429946934703,0.00560821945322368
"ENSMUSG00000003032",301.822249025596,-0.103442039189303,0.185578578204737,-0.557402908191174,0.577252178953757,0.767181415994576
"ENSMUSG00000003033",1850.67768962678,0.0799681026833338,0.0867409827718371,0.921918338113385,0.356571172998194,0.569651701249273
"ENSMUSG00000003037",3416.63102570245,-0.0638573487166384,0.0884853771248211,-0.721671204797586,0.470496649841989,0.678953823874945
"ENSMUSG00000003038",1044.78497374885,-0.0740779434934882,0.0850764147344443,-0.870722440816454,0.38390572242865,0.59582683430621
"ENSMUSG00000003039",3174.01990948025,-0.0104199577000415,0.0752331415313838,-0.138502227714295,0.889843509123964,0.952102127637343
"ENSMUSG00000003062",2834.48775744105,-0.114790708096696,0.0803557417151298,-1.42853149814287,0.153138935167783,0.327901655162498
"ENSMUSG00000003068",447.716159342046,-0.208057110429207,0.222979215052605,-0.933078495141901,0.350779441519952,0.563317679524228
"ENSMUSG00000003070",51.5431193722796,-3.26830537357695,0.402083028075552,-8.12843404313706,4.34871635642534e-16,2.23475701649636e-14
"ENSMUSG00000003072",2964.23040674385,-0.196510764667248,0.100070003433431,-1.96373296617274,0.049561067460189,0.147408319616318
"ENSMUSG00000003099",659.425767993126,0.127151976501628,0.127998400184797,0.993387232325198,0.320521281220725,0.534590265472713
"ENSMUSG00000003119",475.782225518283,-0.0869099978862034,0.159162650537039,-0.546045178268618,0.585034882374263,0.771978981734941
"ENSMUSG00000003123",237.199913012732,0.411834197618403,0.189811281639269,2.16970347632488,0.0300293165396874,0.104819312449852
"ENSMUSG00000003131",2417.35868312656,-0.0152900620934375,0.148154124817446,-0.103203755631359,0.917801259267809,0.96140987166913
"ENSMUSG00000003134",761.551912368305,0.11724486135233,0.103175571942094,1.13636260158685,0.255804840868972,0.479958372827179
"ENSMUSG00000003135",677.702008402648,-0.0465529444382522,0.0973887474463523,-0.47801153273787,0.632641996674492,0.811641951350769
"ENSMUSG00000003153",188.821257270993,0.411944824395555,0.226804729398955,1.8162973298098,0.0693247746410206,0.190849453996857
"ENSMUSG00000003154",1279.1145765562,0.2340068766613,0.113440168702288,2.06282200862577,0.0391295421985441,0.1240158362501
"ENSMUSG00000003161",4299.50321293109,-0.0727389840394827,0.0717438486976225,-1.01387067128297,0.310644467698282,0.528209802611968
"ENSMUSG00000003166",1024.22028049386,0.147601792645711,0.0872911044832669,1.69091448114287,0.0908531371176075,0.227748378953352
"ENSMUSG00000003184",415.904551415171,0.0419432181644735,0.156007017168456,0.268854689524532,0.788041506011793,0.915751750076519
"ENSMUSG00000003190",109.002923133395,-0.129522850126368,0.206845768057064,-0.626180807772848,0.53119635413545,0.729015767915862
"ENSMUSG00000003198",332.3889006531,-0.508826571206166,0.404802660706595,-1.25697437442233,0.208762914930175,0.414389906245519
"ENSMUSG00000003199",1110.92365129594,0.0181438954221988,0.118777893237739,0.152754817648457,0.878591629757129,0.94719960084539
"ENSMUSG00000003200",1841.9782025733,0.533788285576934,0.105786167240139,5.04591762328634,4.51349854516969e-07,8.34997230856393e-06
"ENSMUSG00000003206",484.509870383846,-0.431726554737934,0.109776211290336,-3.93278789332693,8.39663236719415e-05,0.000817566835753115
"ENSMUSG00000003208",402.264855864457,-0.24113257189742,0.116515989526624,-2.06952344375294,0.038496993711023,0.123644858273251
"ENSMUSG00000003226",1965.06179765478,-0.0470373415317216,0.285813647956775,-0.16457346200219,0.869279720616097,0.945970336708622
"ENSMUSG00000003228",105.501865689053,-1.19151114619502,0.203656979197422,-5.8505785114292,4.89866160442328e-09,1.10518584977842e-07
"ENSMUSG00000003233",234.922011006584,0.222568545476222,0.172097802522361,1.2932677943247,0.195918455292969,0.396552672091895
"ENSMUSG00000003234",711.443052856985,-0.205907788694494,0.103479448134266,-1.98984235427432,0.0466083041316779,0.139976238057799
"ENSMUSG00000003235",908.639767443336,-0.145007070886576,0.0969708161391959,-1.49536815982271,0.134818385496035,0.301954011098868
"ENSMUSG00000003269",1279.53188871948,-0.0602271574436093,0.112937889647546,-0.533276809329136,0.593841978500778,0.779154368954921
"ENSMUSG00000003271",6.69834336191135,0.200089739311773,0.798759874658876,0.250500489145408,0.802200326472694,0.926386144803048
"ENSMUSG00000003273",5.14308871690982,-0.00744503130701004,0.871757939277338,-0.00854025064937378,0.993185948693051,0.995846995951935
"ENSMUSG00000003279",2.85428587078962,-0.0103139341457918,1.21281824083599,-0.00850410539561346,0.993214787385711,0.995846995951935
"ENSMUSG00000003282",10.5633608272664,0.822454621692858,0.741677578275836,1.10891126519532,0.267468463591338,0.491865464854846
"ENSMUSG00000003283",2696.54186284596,-1.0490536357858,0.0882821964272988,-11.8829580395602,1.45138715270743e-32,1.49170346250486e-30
"ENSMUSG00000003299",1114.31361564021,0.0662107791074057,0.0774312230356734,0.855091480046772,0.392500505918871,0.604098116430874
"ENSMUSG00000003308",1252.21302484657,-0.191494963426258,0.0847069178676721,-2.26067679295578,0.0237792785616184,0.0883366773875382
"ENSMUSG00000003309",0.215962219553274,1.89938370438213,4.03244847202761,0.471024916389589,0.637622941850605,NA
"ENSMUSG00000003316",3848.56343071347,0.0440687572740818,0.0687847518059875,0.640676256249074,0.521733043771955,0.720357594223192
"ENSMUSG00000003341",1.37774163033046,0.100495290943041,2.38245808747881,0.0421813468497942,0.966354132381924,0.986322616354903
"ENSMUSG00000003344",326.347037282383,0.316079609392097,0.150196347508773,2.10444271538384,0.0353398466342737,0.11710229412539
"ENSMUSG00000003345",2054.79889605794,0.271650479084298,0.0867365578109187,3.13190292467546,0.00173677290309688,0.0110035269545521
"ENSMUSG00000003346",1852.44667597425,0.309413569747016,0.114133522234355,2.71097889287674,0.00670848965019472,0.0348615332945512
"ENSMUSG00000003348",2646.57327757141,0.416186501271581,0.088045567827341,4.72694437143878,2.27923673444063e-06,3.29420934274622e-05
"ENSMUSG00000003352",4.47805047371006,0.455661256842567,1.49983186220303,0.303808225658887,0.761273999608421,0.899511845713462
"ENSMUSG00000003354",0.44075990004442,2.93089368355046,3.96875298375043,0.738492341435874,0.460215319390949,NA
"ENSMUSG00000003355",12.889996121421,-0.132945436785648,0.569080264979084,-0.233614561894066,0.815284221780363,0.927101227120018
"ENSMUSG00000003360",102.56630051011,0.0412156169181564,0.281581605322173,0.146371837290292,0.883627858427659,0.949309836289877
"ENSMUSG00000003363",21457.1094068516,0.0337537708623017,0.0888931345958,0.379711785570182,0.70415937067229,0.869311443125819
"ENSMUSG00000003378",8.09059732216453,0.883697135712911,0.889138151535103,0.993880573212613,0.320281013243752,0.534590265472713
"ENSMUSG00000003379",4.94638395144051,-0.223600771555942,0.916632431822655,-0.243937224773216,0.807279438647007,0.927101227120018
"ENSMUSG00000003380",3914.72236348991,-0.064105008028512,0.134733414599671,-0.475791459891262,0.634222954653668,0.812543259078453
"ENSMUSG00000003382",4153.73442134299,-0.907647129975065,0.07944983195017,-11.4241541825328,3.16724295387534e-30,2.66336339303153e-28
"ENSMUSG00000003402",1084.31262345673,-0.0387075871447476,0.0950802635633284,-0.407104331583666,0.683931362148537,0.860729945561084
"ENSMUSG00000003410",0.364878245860902,-0.983233124204011,3.72335520422878,-0.264071803594594,0.791724590386135,NA
"ENSMUSG00000003411",17.9412946514095,0.6015622974881,0.593256270567475,1.0140007402074,0.310582399091298,0.528209802611968
"ENSMUSG00000003418",24.1220107996192,-0.461325397698854,0.491530143314985,-0.938549555857502,0.347962062407741,0.561718861652986
"ENSMUSG00000003420",3908.50181971155,0.361605947968551,0.0973995368166964,3.71260438998888,0.0002051374065273,0.00180716286702621
"ENSMUSG00000003421",1019.9705131204,0.285186599300699,0.125546538367367,2.27156083321232,0.0231130487858221,0.0869088216540058
"ENSMUSG00000003423",679.387431547814,-0.0277822116454947,0.131399336774366,-0.211433423695291,0.832549077877431,0.935786437220335
"ENSMUSG00000003429",5600.31042036661,-0.0948293786218762,0.0888267788827383,-1.06757646528039,0.285711604426388,0.508810413324987
"ENSMUSG00000003435",2025.56404475703,0.0710484640128402,0.072178965544982,0.984337520999282,0.324949586836063,0.535109301801033
"ENSMUSG00000003436",0.194728133526816,-0.021438025533256,4.08045587181216,-0.00525383099504889,0.99580806864879,NA
"ENSMUSG00000003437",1486.41829186078,-0.334852158648655,0.0912209245296488,-3.67078233831999,0.000241809197883623,0.00207105100039214
"ENSMUSG00000003438",984.80174285187,-0.0135975274385883,0.0831431121010456,-0.16354364294258,0.870090413582133,0.945970336708622
"ENSMUSG00000003444",391.542844929063,-0.22313061026958,0.125247522982296,-1.78151715065151,0.0748280056204274,0.204176711501166
"ENSMUSG00000003452",3.20365173755939,-0.0283076067243109,1.34176546106484,-0.021097283799395,0.983168051627935,0.992827999733449
"ENSMUSG00000003458",6333.16162222848,0.0949369273786698,0.0925651460231359,1.02562283383576,0.305069400181671,0.52451523265436
"ENSMUSG00000003464",1930.38455073301,0.185320392109678,0.08013351040268,2.31264537368227,0.0207421446885714,0.0802781750499103
"ENSMUSG00000003484",453.328562053825,0.102010746785328,0.119121912690284,0.856355849914498,0.391800977596391,0.60402650712777
"ENSMUSG00000003500",592.669493184446,-0.0632019996698377,0.109372623778862,-0.577859408380146,0.563359042290759,0.755227701621669
"ENSMUSG00000003518",3926.22250063724,0.158543131469779,0.0778725085159768,2.03593199308908,0.0417571846865937,0.129615422265433
"ENSMUSG00000003526",104.177798049666,0.696303399678527,0.216795512638974,3.21179802664122,0.00131907075178629,0.00859253834790363
"ENSMUSG00000003527",692.456676963128,-0.0648829898487555,0.131944335051179,-0.491745172868455,0.622899499826407,0.803422628785782
"ENSMUSG00000003528",2423.28694566807,-0.0622316813727873,0.0851311354637272,-0.731009648042379,0.464773259852143,0.675802148492084
"ENSMUSG00000003531",369.791981852778,-0.0340676850949336,0.133602859989471,-0.254992184281222,0.798729135789813,0.925845176197465
"ENSMUSG00000003541",1496.62992900725,-0.127031911446547,0.105582037662056,-1.20315836158748,0.228915044454194,0.442183826692907
"ENSMUSG00000003545",161.32630176988,-2.56161022139918,0.264271860706852,-9.69308731753583,3.22625787196489e-22,2.13163466540537e-20
"ENSMUSG00000003546",3185.11003591776,0.572641986053587,0.0927113100054809,6.17661411557806,6.54908783191475e-10,1.73083035557747e-08
"ENSMUSG00000003549",381.129210705314,-0.0184948480383407,0.149687390796429,-0.123556486220628,0.9016664473625,0.952102127637343
"ENSMUSG00000003559",18.414869139689,0.430802945366013,0.590253443461347,0.729860960809837,0.465475177289932,0.675802148492084
"ENSMUSG00000003573",820.748615494469,-0.301017140848537,0.0925139437326226,-3.25374888047705,0.00113892910601997,0.00757920448250701
"ENSMUSG00000003575",263.042039068498,0.23294899865059,0.175443288847895,1.32777377909594,0.184252851653628,0.381283865278761
"ENSMUSG00000003581",572.636208765789,-0.0812892625424888,0.101566136582899,-0.800357927133916,0.42350344992432,0.632860567334404
"ENSMUSG00000003585",2.21565781882752,-0.208538343577015,1.7265184269444,-0.120785472267496,0.903860957301947,0.953331112319614
"ENSMUSG00000003604",262.88780411674,-0.273238387530838,0.154424724415136,-1.76939533851004,0.0768279230051111,0.207189005188711
"ENSMUSG00000003617",260.565471428128,-0.401929910751998,0.173103598369261,-2.32190384566478,0.0202381137020097,0.0800010904887134
"ENSMUSG00000003623",734.103092797294,0.683154907043133,0.144210470913823,4.73720737970108,2.16683402498735e-06,3.18146265573539e-05
"ENSMUSG00000003644",1984.32560289215,0.289545227184686,0.0961096067578327,3.01265645498116,0.00258971905138418,0.0155551306657816
"ENSMUSG00000003660",1923.52924834781,0.109154213134599,0.100580569847859,1.08524154615259,0.277814687702083,0.503879580636132
"ENSMUSG00000003662",775.901428573001,0.179828717345941,0.103133200459884,1.74365496798376,0.0812192721639394,0.213431325998988
"ENSMUSG00000003665",0.0845381585157112,-0.983218705028775,4.08045587181216,-0.2409580536873,0.809587627044012,NA
"ENSMUSG00000003680",2044.94005892026,0.0966930009755763,0.0940373705825246,1.02824016001937,0.303836871658368,0.52336891300557
"ENSMUSG00000003721",836.196525696794,0.302103286191724,0.120757529209878,2.5017345764558,0.0123586539828048,0.0565928462083885
"ENSMUSG00000003731",594.324939907395,0.0497471603203482,0.12745034599339,0.390325816164738,0.696295635726642,0.866855266550664
"ENSMUSG00000003746",2193.93899363263,-0.441428456927516,0.117479861088306,-3.75748194489017,0.000171631746242471,0.00155646436543417
"ENSMUSG00000003752",300.085831354131,-0.151544696092972,0.141047237294239,-1.07442512877324,0.282632184930647,0.50665653306366
"ENSMUSG00000003762",303.349588943295,0.148529765398142,0.133640530558125,1.11141256905996,0.266390804577661,0.490859550267602
"ENSMUSG00000003778",864.54335872212,0.282299276314097,0.118684186865073,2.37857530788859,0.0173796864799965,0.0711360281867603
"ENSMUSG00000003779",236.816826941702,0.240676208033641,0.149712454107874,1.60758975910063,0.107925056584144,0.262022775171479
"ENSMUSG00000003808",926.09151275173,-0.175244181356863,0.1028470948834,-1.70392932883074,0.0883942909599024,0.224628349279972
"ENSMUSG00000003809",276.511530319626,0.169831045355158,0.135358883025469,1.25467233150264,0.209597733868901,0.415156110982299
"ENSMUSG00000003810",632.215899349889,-0.487199422495718,0.120712198586303,-4.03604132972024,5.43606440852891e-05,0.000571404497487414
"ENSMUSG00000003812",1328.14257742848,-0.020099324555975,0.0994152328895185,-0.202175501397373,0.839779524701281,0.940431065797439
"ENSMUSG00000003813",1357.41133654401,-0.161500548721195,0.100747924448201,-1.60301613761016,0.108931091303741,0.263084228344545
"ENSMUSG00000003814",7569.62975387801,-0.269724867836253,0.0787677993759572,-3.42430371259785,0.000616376936210376,0.00461627500753553
"ENSMUSG00000003824",203.589952885505,0.172145896365242,0.186669895097857,0.922194209596564,0.356427282889033,0.569651701249273
"ENSMUSG00000003847",701.341591004945,-0.459974244528071,0.188497981911942,-2.44020779353993,0.0146788158500836,0.0640467201006005
"ENSMUSG00000003848",402.78309548601,-0.451559725868023,0.124634256732768,-3.62307874019118,0.000291117153355557,0.00238303864472469
"ENSMUSG00000003849",90.2209037309622,-1.13388019578608,0.264748027920095,-4.28286550307486,1.84501706047994e-05,0.000210696392709129
"ENSMUSG00000003863",15.4808934801044,-0.183155956433977,0.576444233794757,-0.317734042074207,0.750686686453089,0.894402973870724
"ENSMUSG00000003865",225.38857208576,0.102046546148006,0.157451656958021,0.648113510645451,0.516911536145363,0.716856328237573
"ENSMUSG00000003868",435.626486237686,0.116656302266654,0.163833502456893,0.712041801690399,0.476438891153303,0.683320280537274
"ENSMUSG00000003872",4.22595465432779,0.345972768486304,0.984731478421685,0.35133716761124,0.725335414262094,0.879338477316431
"ENSMUSG00000003873",2314.74828338827,-0.182408343184106,0.106895376471417,-1.70641939067291,0.08793002286924,0.224175945036195
"ENSMUSG00000003882",3331.75773781825,-0.100930242633178,0.12375281883192,-0.81557934264318,0.414740768213035,0.624813046575012
"ENSMUSG00000003923",528.446030201992,0.0211814191235446,0.147365709073291,0.143733703428999,0.885710756039433,0.95044367672445
"ENSMUSG00000003929",178.189180258321,0.0258771350632376,0.272924281174497,0.0948143380716382,0.92446229804624,0.96140987166913
"ENSMUSG00000003934",0.911972404653949,-1.20255987760974,2.2906259878683,-0.524991807470437,0.599588886121976,0.784469193299615
"ENSMUSG00000003948",284.158048345882,-0.749326016467731,0.171534976458022,-4.36835700765147,1.25184738386251e-05,0.00015236300395695
"ENSMUSG00000003949",4.574207954579,-0.942893635711714,1.12706363935876,-0.836593074946655,0.402821339483402,0.612844965496953
"ENSMUSG00000003955",245.207690641331,-0.246437501547349,0.157466475368479,-1.56501567060972,0.117579234979991,0.2705317127723
"ENSMUSG00000003970",4456.34956870643,-0.214351551413106,0.119525885204227,-1.79334837007779,0.0729172376036458,0.199551611785125
"ENSMUSG00000003992",216.337851106083,0.708948001731208,0.193389581922488,3.66590586050991,0.000246464585853671,0.00209155726527198
"ENSMUSG00000004018",497.543264520417,0.0268523841282137,0.112992079319933,0.237648375796167,0.812153826705536,0.927101227120018
"ENSMUSG00000004032",190.928866519954,-0.0165212465558897,0.187898931979247,-0.0879262398240477,0.929935301004654,0.964338737028369
"ENSMUSG00000004035",2.15062388591215,0.47277686199752,1.44895881879903,0.326287300828452,0.744206995413892,0.892855344692412
"ENSMUSG00000004038",1.27316280761525,-0.131626521570151,2.19484991197203,-0.0599706252587845,0.952179030215065,0.978019668995234
"ENSMUSG00000004040",2437.98272759102,0.126173088833476,0.0881731147523485,1.43097007730597,0.152438791126555,0.32715981854307
"ENSMUSG00000004043",401.729474479347,-0.0230986550931864,0.135584146961658,-0.170363981415308,0.864723896685204,0.94435608551808
"ENSMUSG00000004044",20.6288726752509,-0.725978853894346,0.458042400914423,-1.58495993481176,0.112975437557037,0.266022725632218
"ENSMUSG00000004054",1877.54135130761,-0.0954033097289565,0.0855947290437819,-1.11459327922117,0.265024751677901,0.490733260665297
"ENSMUSG00000004056",1234.26627978612,0.0016211504148543,0.0920166010780839,0.0176180210512081,0.985943580188058,0.994545050898532
"ENSMUSG00000004069",844.134365294241,-0.0323340423626373,0.140061361857296,-0.23085626138336,0.817426471263543,0.927753970452488
"ENSMUSG00000004070",2801.24620329369,0.580258181598825,0.0760034407404751,7.63463043180114,2.26469112227651e-14,9.97542518145604e-13
"ENSMUSG00000004071",2573.68082485934,0.490102733515184,0.0753101735888943,6.50778918915489,7.62648392582466e-11,2.20453050980869e-09
"ENSMUSG00000004085",536.625465661711,-0.296261993553871,0.141816407787327,-2.08905300998849,0.0367029516110496,0.119965477880639
"ENSMUSG00000004096",2764.67439977929,0.00215273016537599,0.0855454725394171,0.0251647469056187,0.979923555939697,0.992024524514367
"ENSMUSG00000004098",0.125070619509969,-0.0214620468456255,4.08045587181216,-0.00525971791384526,0.99580337163207,NA
"ENSMUSG00000004099",796.475022566908,0.130015275998312,0.103769713618408,1.25292121819298,0.210234379114226,0.415527351881751
"ENSMUSG00000004100",379.870195827595,-0.460246643546878,0.159127901992452,-2.89230636352328,0.00382424835826601,0.0217020228920003
"ENSMUSG00000004105",3086.09329621377,0.0876024924581876,0.0877004393813189,0.998883164966764,0.317851292442215,0.533164492610535
"ENSMUSG00000004110",0,NA,NA,NA,NA,NA
"ENSMUSG00000004113",4.19334405173598,1.29371452036668,1.15525341118704,1.11985345192564,0.262776216956908,0.490733260665297
"ENSMUSG00000004127",50.6313746072328,-0.0589369549118373,0.305714073817207,-0.192784565577694,0.847127691623935,0.942163153462931
"ENSMUSG00000004151",43.8721716600361,0.261323356695942,0.345996357394049,0.75527776842554,0.450082335013069,0.658743923871977
"ENSMUSG00000004187",27.2415847577632,0.276261405329615,0.504251385189482,0.547864445083883,0.583784983885702,0.771430157277535
"ENSMUSG00000004207",136696.529739472,0.0471511829957947,0.14919474343045,0.316037830232104,0.751973794178342,0.894402973870724
"ENSMUSG00000004221",2080.45335481972,-0.046804095573689,0.131398193336798,-0.356200449832071,0.721690455090305,0.876067809656866
"ENSMUSG00000004233",126.488417532111,0.0920611852871418,0.195591095329689,0.470681884223629,0.637867923033314,0.816082750768763
"ENSMUSG00000004263",31.2145614494699,-0.313685736797297,0.38707834827988,-0.810393395009747,0.417714112788355,0.626525883169381
"ENSMUSG00000004264",2613.41167592407,-0.193991279256447,0.0994964303638809,-1.94973104609861,0.0512081839079262,0.150373238459783
"ENSMUSG00000004266",7122.09002810218,-0.174713083767715,0.0850891960441457,-2.05329338964574,0.0400441315923772,0.12556210753542
"ENSMUSG00000004267",201.111538417047,-0.669400631128555,0.196572821517148,-3.40535698659725,0.000660776132530461,0.00477514002023966
"ENSMUSG00000004268",1100.98816098723,-0.084733160583093,0.0929230206972498,-0.91186403484622,0.361840296240613,0.573120332230423
"ENSMUSG00000004270",1908.4258542403,0.0115207471627498,0.0930738378610635,0.123780725362883,0.901488893366585,0.952102127637343
"ENSMUSG00000004285",8037.06319858791,-0.178292360619685,0.086527658268643,-2.06052450958675,0.0393484252300815,0.1240158362501
"ENSMUSG00000004296",12.0967632799039,-2.13690535857634,0.802033335345361,-2.66435977708605,0.0077135017072223,0.0396388282176701
"ENSMUSG00000004317",729.586182387579,-0.316286303230529,0.156334857137067,-2.02313360579096,0.0430593746218318,0.131019478701298
"ENSMUSG00000004319",1070.13358722413,0.261456643498812,0.126502603273346,2.06680840341174,0.038752211333102,0.1240158362501
"ENSMUSG00000004328",0.328407917539695,-1.00138094745686,4.03147361317716,-0.248390797891811,0.803832052750237,NA
"ENSMUSG00000004347",32.3808819811528,-0.293213812464132,0.412604486756614,-0.710641357220849,0.477306507941673,0.683449721123913
"ENSMUSG00000004356",288.456343976603,-0.220458507346996,0.148971267384867,-1.47987267086506,0.138907230272173,0.306161359471724
"ENSMUSG00000004359",664.41926194484,-1.85914792686607,0.145997160723958,-12.7341375520393,3.82044380364821e-37,5.88985086395766e-35
"ENSMUSG00000004364",3171.93139368708,-0.317314520630155,0.161401464400715,-1.96599530127157,0.0492991533794566,0.147102312503217
"ENSMUSG00000004371",0.2501882361611,-0.0214694125256676,4.08045587180353,-0.0052615230259011,0.99580193138096,NA
"ENSMUSG00000004383",192.455275643124,0.17522190957145,0.177530236408049,0.986997556679337,0.323643836394291,0.534590265472713
"ENSMUSG00000004393",911.180292512957,-0.0990636200067892,0.104746641275035,-0.945745074027492,0.344278626529159,0.556744282411665
"ENSMUSG00000004394",1809.58366358389,0.11053742947186,0.0713296920347873,1.54966923757292,0.121220925293461,0.27618067954791
"ENSMUSG00000004415",0.105772244542169,0.940326639731796,4.08045587181216,0.230446467079226,0.817744857094237,NA
"ENSMUSG00000004446",1018.49969922857,-0.228405056519576,0.0834066197033024,-2.73845238342074,0.00617290987594837,0.0326282379157271
"ENSMUSG00000004451",2503.65268138065,-0.119606916665756,0.0944464260066043,-1.26639960581878,0.20537005198385,0.409822585199423
"ENSMUSG00000004455",455.312011379857,0.389779798751285,0.119697804907998,3.25636547011766,0.00112848393401668,0.00756411332583647
"ENSMUSG00000004460",2783.82264531098,-0.104526059946421,0.0657751345040287,-1.5891424735896,0.112028230517307,0.266022725632218
"ENSMUSG00000004462",350.682592783508,0.446187492624549,0.167791896126608,2.65917188448646,0.00783329882727483,0.040032052017841
"ENSMUSG00000004473",52.2972928778422,0.465153536520136,0.276540327648818,1.68204594416638,0.0925599311556669,0.230776108676528
"ENSMUSG00000004500",132.570294911014,0.543658001625625,0.230894943898216,2.35456867286484,0.0185442168350168,0.0749056793554174
"ENSMUSG00000004508",2319.64284420463,0.394234376915511,0.0977594022618394,4.03270036225868,5.5139567456388e-05,0.000573079774125381
